tt0001767	3	nm0035187	actor	\N	\N
tt0001767	4	nm0408436	director	\N	\N
tt0001767	5	nm0480674	producer	producer	\N
tt0001768	1	nm0294276	director	\N	\N
tt0001769	10	nm0226992	actor	\N	["An Usher","At Dance"]
tt0001769	1	nm0376396	actor	\N	["The Leading Man"]
tt0001769	2	nm0842239	actress	\N	["The Young Woman"]
tt0001769	3	nm0041858	actor	\N	["Young Woman's Family (unconfirmed) (unconfirmed)"]
tt0001769	4	nm0115524	actress	\N	["In First Audience"]
tt0001769	5	nm0000428	director	\N	\N
tt0001769	6	nm0094017	writer	\N	\N
tt0001769	7	nm0005658	cinematographer	\N	\N
tt0001769	8	nm0125164	actor	\N	["Young Woman's Family"]
tt0001769	9	nm0187981	actor	\N	["Actor","Backstage"]
tt0001770	1	nm0149600	actor	\N	["The Good for Nothing"]
tt0001770	2	nm0626370	actress	\N	["The Ranchman's Wife"]
tt0001770	3	nm0534221	actress	\N	["The Ranchman's Daughter"]
tt0001770	4	nm0917726	actress	\N	["The Little Sick Girl"]
tt0001770	5	nm0002177	director	\N	\N
tt0001770	6	nm0071518	actor	\N	["The Ranchman's Foreman"]
tt0001770	7	nm0780884	actor	\N	["The Chinese Servant"]
tt0001770	8	nm0644728	actor	\N	["The Leader of the Outlaws"]
tt0001771	10	nm0376442	actress	\N	["Lunchroom Hostess"]
tt0001771	1	nm0784407	actor	\N	["The Barber"]
tt0001771	2	nm0696138	actress	\N	["The Manicure Lady"]
tt0001771	3	nm0226992	actor	\N	["The Rival"]
tt0001771	4	nm0115524	actress	\N	["First Customer's Wife"]
tt0001771	5	nm0041858	writer	story	\N
tt0001771	6	nm0383528	cinematographer	\N	\N
tt0001771	7	nm0125164	actor	\N	["Maitre D'"]
tt0001771	8	nm0163559	actor	\N	["First Customer"]
tt0001771	9	nm0373341	actor	\N	["Third Customer"]
tt0001772	1	nm0790137	actor	\N	\N
tt0001772	2	nm0681933	actress	\N	["Elinor Williams"]
tt0001772	3	nm0601698	actor	\N	["Norman Duncan"]
tt0001772	4	nm0713748	actress	\N	["Lola"]
tt0001772	5	nm0408436	director	\N	\N
tt0001772	6	nm0480674	producer	producer	\N
tt0001772	7	nm0309974	cinematographer	\N	\N
tt0001772	8	nm0035187	actor	\N	["Petro"]
tt0001773	1	nm0511729	actor	\N	\N
tt0001773	2	nm0002001	actor	\N	\N
tt0001773	3	nm0309163	director	\N	\N
tt0001774	1	nm0007215	actor	\N	["Basil King - the Master"]
tt0001774	2	nm0681933	actress	\N	["Elsie Graham"]
tt0001774	3	nm0198523	actor	\N	["Henry Jenkins - the Servant"]
tt0001774	4	nm0408436	director	\N	\N
tt0001774	5	nm0480674	producer	producer	\N
tt0001775	10	nm1288120	actress	\N	["Maud's Mother"]
tt0001775	1	nm0723735	actress	\N	["Maud Muller"]
tt0001775	2	nm0531691	actor	\N	["The Judge"]
tt0001775	3	nm0725520	actress	\N	["The Judge's Bride"]
tt0001775	4	nm0163255	actress	\N	["The Judge's Mother"]
tt0001775	5	nm0725529	director	\N	\N
tt0001775	6	nm0172731	writer	play	\N
tt0001775	7	nm0926514	writer	poem	\N
tt0001775	8	nm0395438	producer	producer	\N
tt0001775	9	nm1287215	actress	\N	["The Judge's Sister"]
tt0001776	1	nm0511729	actor	\N	["Max"]
tt0001776	2	nm1148255	actor	\N	\N
tt0001776	3	nm1150343	actress	\N	\N
tt0001776	4	nm0216211	actor	\N	\N
tt0001776	5	nm0329822	actor	\N	\N
tt0001776	6	nm0486117	actress	\N	\N
tt0001776	7	nm1155732	actress	\N	\N
tt0001776	8	nm0888708	actor	\N	\N
tt0001777	1	nm0007221	actor	\N	["Tom - an Honest Attorney"]
tt0001777	2	nm0216311	actor	\N	["Dick - Tom's Dissolute Brother"]
tt0001777	3	nm0330352	actress	\N	["Tom's Wife"]
tt0001777	4	nm0182537	actress	\N	["One of Tom's Children"]
tt0001777	5	nm0182557	actress	\N	["One of Tom's Children"]
tt0001777	6	nm0604384	actor	\N	["The Judge"]
tt0001777	7	nm0253151	actor	\N	["The Gambler"]
tt0001777	8	nm0848232	actress	\N	["The Maid"]
tt0001777	9	nm0178049	actor	\N	["A Thief"]
tt0001778	1	nm0742633	writer	\N	\N
tt0001779	1	nm0681933	actress	\N	["Louise Spencer"]
tt0001779	2	nm0601698	actor	\N	["Lieutenant Shannon"]
tt0001779	3	nm0408436	director	\N	\N
tt0001779	4	nm0480674	producer	producer	\N
tt0001779	5	nm0309974	cinematographer	\N	\N
tt0001780	1	nm0088881	director	\N	\N
tt0001781	1	nm0687637	actor	\N	["Mike"]
tt0001781	2	nm0922392	actor	\N	["Mike's Hero"]
tt0001781	3	nm0842976	actress	\N	["Mike's Mother"]
tt0001781	4	nm0528931	actress	\N	["MIke's Sweetheart"]
tt0001782	1	nm0644728	actor	\N	["The Superintendent"]
tt0001782	2	nm0849806	actor	\N	["Mike"]
tt0001782	3	nm0581683	director	\N	\N
tt0001782	4	nm0780884	writer	story	\N
tt0001783	1	nm0001908	actor	\N	["Silas Strong"]
tt0001783	2	nm0275943	actress	\N	["The Squatter's Daughter"]
tt0001784	1	nm0294276	director	\N	\N
tt0001785	1	nm0738202	director	\N	\N
tt0001786	1	nm0644728	actor	\N	["The Minute Man"]
tt0001786	2	nm0626370	actress	\N	["His Wife"]
tt0001786	3	nm0922392	actor	\N	["His Father"]
tt0001786	4	nm0163906	actor	\N	["His Son"]
tt0001786	5	nm0002177	director	\N	\N
tt0001786	6	nm0917726	actress	\N	["His Daughter"]
tt0001786	7	nm0177700	actor	\N	["A British Officer"]
tt0001786	8	nm0330280	actor	\N	\N
tt0001787	1	nm0007215	actor	\N	["Dick"]
tt0001787	2	nm0681933	actress	\N	["Dorothy"]
tt0001787	3	nm0601698	actor	\N	["Paul"]
tt0001787	4	nm0408436	director	\N	\N
tt0001787	5	nm0480674	producer	producer	\N
tt0001787	6	nm0309974	cinematographer	\N	\N
tt0001788	1	nm0095816	director	\N	\N
tt0001788	2	nm0294276	director	\N	\N
tt0001789	10	nm0000859	actor	\N	["Jules - the Thief"]
tt0001789	1	nm0504551	actor	\N	["The Miser"]
tt0001789	2	nm0780425	actress	\N	["Little Kathy"]
tt0001789	3	nm0524306	actor	\N	["First Crook"]
tt0001789	4	nm0537556	actor	\N	["Second Crook"]
tt0001789	5	nm0000428	director	\N	\N
tt0001789	6	nm0377289	writer	\N	\N
tt0001789	7	nm0005658	cinematographer	\N	\N
tt0001789	8	nm0038106	actress	\N	["Kathy's Mother"]
tt0001789	9	nm0226992	actor	\N	["Down-and-Out Young Man"]
tt0001790	10	nm1761548	cinematographer	\N	\N
tt0001790	1	nm0470307	actor	\N	["Jean Valjean"]
tt0001790	2	nm0959921	actor	\N	["Javert"]
tt0001790	3	nm0893346	actress	\N	["Fantine Thénardier"]
tt0001790	4	nm0592965	actress	\N	["Éponine Thénardier"]
tt0001790	5	nm0135052	director	\N	\N
tt0001790	6	nm0135053	writer	adaptation	\N
tt0001790	7	nm0401076	writer	novel	\N
tt0001790	8	nm0213989	producer	producer	\N
tt0001790	9	nm0286189	cinematographer	\N	\N
tt0001791	1	nm0298301	actress	\N	["A Modern Cinderella"]
tt0001791	2	nm0440059	actor	\N	["A Modern Prince Charming"]
tt0001791	3	nm0874364	actress	\N	\N
tt0001791	4	nm0095809	actor	\N	\N
tt0001791	5	nm0205986	director	\N	\N
tt0001791	6	nm0581683	writer	\N	\N
tt0001791	7	nm0789748	actor	\N	\N
tt0001791	8	nm0250480	actor	\N	\N
tt0001792	1	nm0298301	actress	\N	["Diana"]
tt0001792	2	nm0789748	actor	\N	["Diana's Sweetheart"]
tt0001792	3	nm0644728	actor	\N	["An Indian Servant"]
tt0001792	4	nm0842976	actress	\N	["The Servant's Wife"]
tt0001793	1	nm0294276	director	\N	\N
tt0001794	1	nm0095816	director	\N	\N
tt0001794	2	nm0294276	director	\N	\N
tt0001795	1	nm0005717	director	\N	\N
tt0001796	1	nm0005717	director	\N	\N
tt0001797	1	nm0922392	actor	\N	["Hungry Bill - the Tramp"]
tt0001797	2	nm0692105	director	\N	\N
tt0001798	1	nm0001908	actor	\N	["Dave Williams"]
tt0001798	2	nm0279475	actress	\N	["Janey Barker"]
tt0001799	1	nm0415241	actor	\N	\N
tt0001799	2	nm0733735	actress	\N	\N
tt0001799	3	nm0029253	director	\N	\N
tt0001800	1	nm0294276	director	\N	\N
tt0001801	1	nm0865178	actor	\N	["Mustang Pete"]
tt0001801	2	nm0138771	actor	\N	["Alkali Ike"]
tt0001801	3	nm0430865	actress	\N	["Mrs. Riley"]
tt0001801	4	nm0693055	actor	\N	\N
tt0001801	5	nm0394399	director	\N	\N
tt0001801	6	nm0001908	writer	\N	\N
tt0001801	7	nm0161366	actor	\N	\N
tt0001801	8	nm0275943	actress	\N	["Mrs. Dugan"]
tt0001803	1	nm0511143	director	\N	\N
tt0001803	2	nm0401744	writer	novel	\N
tt0001803	3	nm0675239	cinematographer	\N	\N
tt0001804	1	nm0095816	director	\N	\N
tt0001804	2	nm0294276	director	\N	\N
tt0001805	1	nm0294276	director	\N	\N
tt0001806	1	nm0112898	actor	\N	["Mr. Wilson - a New England Farmer"]
tt0001806	2	nm0626370	actress	\N	["Mrs. Wilson - the Farmer's Wife"]
tt0001806	3	nm0917726	actress	\N	["Little Mary - the Farmer's Grandchild"]
tt0001806	4	nm0922392	actor	\N	["The Minister"]
tt0001807	1	nm0285643	actor	\N	\N
tt0001807	2	nm0334873	actress	\N	["Bar Z's New Cook"]
tt0001807	3	nm0408436	actor	\N	["Undetermined Role"]
tt0001808	10	nm0227021	actor	\N	["At Wedding"]
tt0001808	1	nm0524306	actor	\N	["Jose"]
tt0001808	2	nm0922044	actress	\N	["Marta"]
tt0001808	3	nm1013170	actor	\N	["The Father"]
tt0001808	4	nm0696138	actress	\N	["The Painted Woman"]
tt0001808	5	nm0000428	director	\N	\N
tt0001808	6	nm0376442	writer	\N	\N
tt0001808	7	nm0005658	cinematographer	\N	\N
tt0001808	8	nm0115524	actress	\N	["A Friend"]
tt0001808	9	nm0125164	actor	\N	["Priest at Wedding","At Market"]
tt0001809	1	nm0124279	actor	\N	["Philip Carlton"]
tt0001809	2	nm0582212	actor	\N	["Samuel Gorman"]
tt0001809	3	nm0680368	actress	\N	["Nellie Gorman"]
tt0001809	4	nm0913341	actor	\N	["New Manager"]
tt0001809	5	nm0048838	director	\N	\N
tt0001810	1	nm0294276	director	\N	\N
tt0001811	1	nm0164030	actor	\N	["The O'Neill - an Irish Patriot"]
tt0001811	2	nm0310155	actress	\N	["Elinor"]
tt0001811	3	nm0897085	actor	\N	\N
tt0001811	4	nm0646058	actor	\N	\N
tt0001811	5	nm0099105	writer	play	\N
tt0001811	6	nm0391228	cinematographer	\N	\N
tt0001812	1	nm0207207	actress	\N	["Iocasta"]
tt0001812	2	nm0294276	actor	\N	["Oedipus"]
tt0001812	3	nm0814668	writer	play	\N
tt0001813	1	nm0524306	actor	\N	["Old Daddy Dodson"]
tt0001813	2	nm0376442	actress	\N	["Lady Bountiful"]
tt0001813	3	nm0287792	actress	\N	["One of the Children"]
tt0001813	4	nm0000428	director	\N	\N
tt0001813	5	nm0009926	writer	\N	\N
tt0001813	6	nm0005658	cinematographer	\N	\N
tt0001814	1	nm0294276	director	\N	\N
tt0001815	1	nm0806565	actor	\N	["Jed - a Young Fisherman"]
tt0001815	2	nm0916665	actress	\N	["Tess - a Girl of the Village"]
tt0001815	3	nm0208413	actor	\N	["Sam - Tess's Demented Brother"]
tt0001815	4	nm0507568	actor	\N	["A Fisherman"]
tt0001815	5	nm0692105	director	\N	\N
tt0001816	1	nm0001908	actor	\N	["Hal Morley"]
tt0001816	2	nm0865178	actor	\N	["Ed Sawyer"]
tt0001816	3	nm0161366	actor	\N	\N
tt0001816	4	nm0138771	actor	\N	\N
tt0001816	5	nm0693055	actor	\N	\N
tt0001816	6	nm0456634	actor	\N	\N
tt0001817	1	nm0253621	actress	\N	["Marie"]
tt0001818	10	nm0839374	actress	\N	["At Dance"]
tt0001818	1	nm0842239	actress	\N	["Mrs. Vane"]
tt0001818	2	nm0041858	actor	\N	["Mr. Vane"]
tt0001818	3	nm0534221	actress	\N	["The Young Widow"]
tt0001818	4	nm0187981	actor	\N	["At Dance"]
tt0001818	5	nm0000428	director	\N	\N
tt0001818	6	nm0227021	actor	\N	["At Dance"]
tt0001818	7	nm0337033	actor	\N	\N
tt0001818	8	nm0537556	actor	\N	["At Dance"]
tt0001818	9	nm0656425	actor	\N	["At Dance"]
tt0001820	1	nm0001908	actor	\N	["Jack Mason"]
tt0001820	2	nm0533615	actor	\N	["Detective Clarington"]
tt0001821	1	nm0001908	actor	\N	["Dan Warrington"]
tt0001821	2	nm0533615	actor	\N	["The Sheriff"]
tt0001821	3	nm0865178	actor	\N	["The Deputy"]
tt0001821	4	nm1400009	actor	\N	["A Prisoner"]
tt0001821	5	nm0808828	actor	\N	["A Prisoner"]
tt0001821	6	nm0161366	actor	\N	\N
tt0001821	7	nm0607104	actor	\N	\N
tt0001822	1	nm0001908	actor	\N	["Buck Stevens"]
tt0001822	2	nm0275943	actress	\N	["Mrs. Kelly"]
tt0001823	1	nm0007221	actor	\N	\N
tt0001823	2	nm0877550	actress	\N	\N
tt0001823	3	nm0635667	actress	\N	\N
tt0001823	4	nm0548987	actor	\N	\N
tt0001823	5	nm0143460	actor	\N	\N
tt0001823	6	nm0214651	actress	\N	\N
tt0001824	10	nm0713748	actress	\N	\N
tt0001824	1	nm0007215	actor	\N	["Wayne Holland"]
tt0001824	2	nm0949841	actress	\N	["Ethel Edgar"]
tt0001824	3	nm0502752	actor	\N	\N
tt0001824	4	nm0279038	actress	\N	\N
tt0001824	5	nm0806961	director	\N	\N
tt0001824	6	nm0875869	director	\N	\N
tt0001824	7	nm0107543	writer	scenario	\N
tt0001824	8	nm0137414	writer	poem	\N
tt0001824	9	nm0480674	producer	producer	\N
tt0001825	1	nm0001908	actor	\N	["Jack Manley"]
tt0001825	2	nm0275943	actress	\N	["Marie Wentworth"]
tt0001825	3	nm0789632	actor	\N	["John French"]
tt0001825	4	nm0865178	actor	\N	["U. S. Marshal","Minister"]
tt0001825	5	nm0533615	actor	\N	["The Doctor"]
tt0001826	1	nm0511729	actor	\N	\N
tt0001826	2	nm0002001	actor	\N	\N
tt0001827	10	nm0649211	actor	\N	["Footman"]
tt0001827	1	nm0163559	actor	\N	["The Parson"]
tt0001827	2	nm0784407	actor	\N	["Pete"]
tt0001827	3	nm0696138	actress	\N	["An Angel","A Maid"]
tt0001827	4	nm0478359	actress	\N	["An Angel","A Maid"]
tt0001827	5	nm0288616	director	\N	\N
tt0001827	6	nm0005658	cinematographer	\N	\N
tt0001827	7	nm0125164	actor	\N	["The Parson's Friend"]
tt0001827	8	nm0115524	actress	\N	["Pete's Wife"]
tt0001827	9	nm0250676	actress	\N	["Pete's Daughter"]
tt0001828	1	nm0576791	actress	\N	["Cleopatra"]
tt0001828	2	nm0294276	director	\N	\N
tt0001829	1	nm0294276	director	\N	\N
tt0001830	1	nm0635667	actress	\N	["Theresa Girhardi"]
tt0001830	2	nm0401967	actor	\N	["Comte de Charney, a Prisoner"]
tt0001831	1	nm0253621	actress	\N	["The Little Lame Boy"]
tt0001831	2	nm0027209	actress	\N	\N
tt0001831	3	nm0186345	actor	\N	\N
tt0001831	4	nm0190516	actor	\N	\N
tt0001831	5	nm0551375	director	\N	\N
tt0001831	6	nm0115203	writer	poem	\N
tt0001831	7	nm0308848	actor	\N	\N
tt0001831	8	nm0811293	actress	\N	\N
tt0001832	1	nm0043881	director	\N	\N
tt0001832	2	nm0170863	director	\N	\N
tt0001832	3	nm1210247	cinematographer	\N	\N
tt0001833	1	nm0449857	actor	\N	["Jim Stevenson"]
tt0001833	2	nm0124189	actress	\N	["Hazel Kendall"]
tt0001833	3	nm0724586	actor	\N	["John Morgan"]
tt0001833	4	nm0504490	actress	\N	["Mrs. Kendall"]
tt0001833	5	nm0245385	director	\N	\N
tt0001833	6	nm0607104	actor	\N	\N
tt0001833	7	nm0673814	actor	\N	\N
tt0001834	1	nm0120544	actor	\N	["Simon Stubbs"]
tt0001834	2	nm0277411	actress	\N	["Widow Merritt"]
tt0001834	3	nm0790360	actor	\N	["Binks"]
tt0001834	4	nm0048478	director	\N	\N
tt0001835	10	nm0125164	actor	\N	["Gambler"]
tt0001835	1	nm0376396	actor	\N	["The Father"]
tt0001835	2	nm0376442	actress	\N	["The Mother"]
tt0001835	3	nm0839374	actress	\N	["The Daughter"]
tt0001835	4	nm0115524	actress	\N	["Tenement Woman"]
tt0001835	5	nm0288616	director	\N	\N
tt0001835	6	nm0612348	writer	\N	\N
tt0001835	7	nm0692105	producer	producer	\N
tt0001835	8	nm0005658	cinematographer	\N	\N
tt0001835	9	nm0555522	cinematographer	\N	\N
tt0001836	1	nm0001908	actor	\N	["Jim Reed - an Outlaw"]
tt0001837	1	nm0928108	actor	\N	["Benham"]
tt0001837	2	nm0925310	actress	\N	["Margaret"]
tt0001837	3	nm0325448	director	\N	\N
tt0001838	1	nm0644728	actor	\N	["John Braham - falsely arrested"]
tt0001838	2	nm0626370	actress	\N	["Mrs. Helen Johnson"]
tt0001838	3	nm0401368	actress	\N	["One of Mrs. Johnson's Daughters"]
tt0001838	4	nm0917726	actress	\N	["One of Mrs. Johnson's Daughters"]
tt0001838	5	nm0922392	actor	\N	["The Minister"]
tt0001839	1	nm0294276	director	\N	\N
tt0001840	10	nm0696138	actress	\N	["The Millionaire's Girlfriend"]
tt0001840	1	nm0524306	actor	\N	["The Fisherman"]
tt0001840	2	nm0568282	actress	\N	["The Woman"]
tt0001840	3	nm0376442	actress	\N	["The Woman's Mother"]
tt0001840	4	nm0376396	actor	\N	["The Creditor"]
tt0001840	5	nm0000428	director	\N	\N
tt0001840	6	nm0355555	writer	\N	\N
tt0001840	7	nm0005658	cinematographer	\N	\N
tt0001840	8	nm0337033	actor	\N	["The Millionaire"]
tt0001840	9	nm0227021	actor	\N	["The Millionaire's Friend","At Club"]
tt0001841	1	nm0054884	actress	\N	["Priscilla"]
tt0001841	2	nm0226992	actor	\N	["Paul"]
tt0001841	3	nm0784407	actor	\N	["The Doctor"]
tt0001841	4	nm0629589	actor	\N	\N
tt0001841	5	nm0288616	director	\N	\N
tt0001841	6	nm0940488	writer	\N	\N
tt0001841	7	nm0555522	cinematographer	\N	\N
tt0001841	8	nm0922044	actress	\N	\N
tt0001842	1	nm2161079	actress	\N	\N
tt0001842	2	nm0698839	actor	\N	\N
tt0001842	3	nm0789401	actor	\N	\N
tt0001842	4	nm0900111	cinematographer	\N	\N
tt0001843	1	nm0922392	actor	\N	["The Professor"]
tt0001843	2	nm0298301	actress	\N	["The Professor's Daughter"]
tt0001843	3	nm0163906	actor	\N	["The Professor's Daughter's Sweetheart"]
tt0001843	4	nm0581683	director	\N	\N
tt0001844	10	nm0724541	actor	\N	["General Favar"]
tt0001844	1	nm0098376	actor	\N	["Captain Dubois - the Profligate"]
tt0001844	2	nm0078806	actress	\N	["Pauline Revere - the Wronged Wife"]
tt0001844	3	nm0403151	actor	\N	["M. Lamotte - the Fencing Master"]
tt0001844	4	nm0366609	actress	\N	["Mercedes - Pauline's Sister"]
tt0001844	5	nm0091767	director	\N	\N
tt0001844	6	nm0058849	writer	\N	\N
tt0001844	7	nm0783152	producer	producer	\N
tt0001844	8	nm0016632	actor	\N	["M. George Revere"]
tt0001844	9	nm0379580	actor	\N	["Napoleon Bonaparte"]
tt0001845	1	nm0159015	director	\N	\N
tt0001845	2	nm0674518	writer	story "Thumbelin"	\N
tt0001846	10	nm0789632	actor	\N	\N
tt0001846	1	nm0001908	actor	\N	["Harvey Barton"]
tt0001846	2	nm0275943	actress	\N	["The City Girl"]
tt0001846	3	nm0514517	actress	\N	["Kate Bowers"]
tt0001846	4	nm0639631	actor	\N	\N
tt0001846	5	nm0138771	actor	\N	\N
tt0001846	6	nm0865178	actor	\N	\N
tt0001846	7	nm0336910	actor	\N	\N
tt0001846	8	nm0430865	actress	\N	\N
tt0001846	9	nm0693055	actor	\N	\N
tt0001847	1	nm0098089	actor	\N	["Jimmy"]
tt0001847	2	nm0065038	actor	\N	["Jimmy's Father"]
tt0001847	3	nm0768187	actress	\N	["Jimmy's Mother"]
tt0001847	4	nm0854948	actress	\N	["A Servant"]
tt0001847	5	nm0640311	actor	\N	["The Iceman"]
tt0001847	6	nm0626370	actress	\N	["Undetermined Role"]
tt0001848	1	nm0646058	actor	\N	["Capt. Andrews"]
tt0001848	2	nm0897085	actor	\N	["Engineer"]
tt0001848	3	nm0164030	actor	\N	["Anderson","Confederate officer"]
tt0001848	4	nm0569645	actor	\N	["Federal Officer"]
tt0001848	5	nm0391228	cinematographer	\N	\N
tt0001849	1	nm0639631	actor	\N	["Allen Harley - the Ranchman's Son"]
tt0001849	2	nm0001908	actor	\N	\N
tt0001849	3	nm0533615	actor	\N	\N
tt0001850	1	nm0449857	actor	\N	["The drummer"]
tt0001850	2	nm0124189	actress	\N	["The hotel-keeper's daughter"]
tt0001850	3	nm0724586	actor	\N	["The sheriff"]
tt0001850	4	nm0245385	director	\N	\N
tt0001851	1	nm0294276	director	\N	\N
tt0001852	10	nm0508592	actor	\N	\N
tt0001852	1	nm1979952	actor	\N	\N
tt0001852	2	nm0029029	actress	\N	\N
tt0001852	3	nm0843180	actress	\N	\N
tt0001852	4	nm0332182	actor	\N	\N
tt0001852	5	nm0419327	director	\N	\N
tt0001852	6	nm0005635	cinematographer	\N	\N
tt0001852	7	nm0195544	actor	\N	\N
tt0001852	8	nm0054337	actor	\N	\N
tt0001852	9	nm0449136	actor	\N	\N
tt0001853	1	nm0112898	actor	\N	["Curtis Greer - The Street Railway Magnate"]
tt0001853	2	nm0626370	actress	\N	["Gertrude Greer - Curtis' Daughter"]
tt0001853	3	nm0644728	actor	\N	["John McNamara"]
tt0001853	4	nm0789748	actor	\N	["John Bryce - Gertrude's Fiance"]
tt0001853	5	nm0780884	actor	\N	["Editor of the Morning Echo"]
tt0001853	6	nm0298301	actress	\N	["Edith Sinclair - a Reporter"]
tt0001854	1	nm0910509	actor	\N	["The Reporter"]
tt0001854	2	nm0681794	actor	\N	["Rosenbaum, Editor"]
tt0001854	3	nm0717468	actor	\N	["Cohn, Jones' Assistant"]
tt0001854	4	nm0454936	actor	\N	["Mr. Snow"]
tt0001854	5	nm0783152	producer	producer	\N
tt0001854	6	nm0841435	actress	\N	["Mrs. Snow"]
tt0001856	1	nm0041858	actor	\N	["The Revenue Man"]
tt0001856	2	nm0922044	actress	\N	["The Moonshiner's Daughter"]
tt0001856	3	nm0635667	actress	\N	\N
tt0001856	4	nm0839374	actress	\N	\N
tt0001856	5	nm0000428	director	\N	\N
tt0001856	6	nm0005658	cinematographer	\N	\N
tt0001857	10	nm0566050	actor	\N	["Earl of Surrey, his son"]
tt0001857	1	nm0077568	actor	\N	["King Henry VI"]
tt0001857	2	nm0117344	actor	\N	["King Edward IV"]
tt0001857	3	nm0948803	actress	\N	["Edward, Prince of Wales"]
tt0001857	4	nm0140584	actor	\N	["George, Duke of Clarence"]
tt0001857	5	nm0072493	director	\N	\N
tt0001857	6	nm0000636	writer	play	\N
tt0001857	7	nm0561616	actor	\N	["Henry, Earl of Richmond"]
tt0001857	8	nm0426790	actor	\N	["Duke of Buckingham"]
tt0001857	9	nm0533829	actor	\N	["Duke of Norfolk"]
tt0001858	1	nm0135053	actor	\N	\N
tt0001858	2	nm0336414	actor	\N	\N
tt0001858	3	nm0217963	actress	\N	\N
tt0001858	4	nm0308551	actor	\N	\N
tt0001858	5	nm0135052	director	\N	\N
tt0001858	6	nm0304098	writer	\N	\N
tt0001858	7	nm0344930	actor	\N	\N
tt0001858	8	nm0470307	actor	\N	\N
tt0001859	1	nm0922392	actor	\N	["Weary Willie"]
tt0001859	2	nm0177886	actor	\N	["Reverend Dr. Helpall"]
tt0001859	3	nm0071518	actor	\N	["Newspaper Reporter"]
tt0001859	4	nm0640311	actor	\N	["A Lucky Tramp"]
tt0001859	5	nm0930198	director	\N	\N
tt0001860	1	nm0001908	actor	\N	["Sherwin Wells"]
tt0001860	2	nm0533615	actor	\N	["Walton - The Rancher"]
tt0001860	3	nm0275943	actress	\N	["Alice Walton - The Rancher's Daughter"]
tt0001861	1	nm0594291	actor	\N	["Tom Wilson, a Texas Ranger"]
tt0001861	2	nm0242139	actor	\N	["Smith, an Old Settler"]
tt0001861	3	nm1155414	actor	\N	["Pedro, a Mexican Bootlegger"]
tt0001861	4	nm0824332	actress	\N	["Nellie Smith, Tom's Sweetheart"]
tt0001861	5	nm0132324	director	\N	\N
tt0001861	6	nm0857222	director	\N	\N
tt0001861	7	nm0783152	producer	producer	\N
tt0001861	8	nm0366609	actress	\N	\N
tt0001862	10	nm0878612	actor	\N	["Mr. Cobbold"]
tt0001862	1	nm0528022	actress	\N	["Margaret Catchpole"]
tt0001862	2	nm0519315	actor	\N	["Will Laud"]
tt0001862	3	nm0627427	actor	\N	["Lieutenant Barry"]
tt0001862	4	nm0928513	actress	\N	["Little Kitty"]
tt0001862	5	nm0383329	cinematographer	\N	\N
tt0001862	6	nm0183552	actor	\N	["Lord Chief Justice"]
tt0001862	7	nm0578469	actor	\N	["Justice Heath"]
tt0001862	8	nm0362636	actor	\N	["Chaloner Archdeckne"]
tt0001862	9	nm0898785	actor	\N	["Captain Luff - Smuggler"]
tt0001863	1	nm0568282	actress	\N	["The Elder Sister"]
tt0001863	2	nm0250676	actress	\N	["The Younger Sister"]
tt0001863	3	nm0337033	actor	\N	["Eugene"]
tt0001863	4	nm0127511	actor	\N	["Carlos - the Slain Brother"]
tt0001863	5	nm0000428	director	\N	\N
tt0001863	6	nm0853193	writer	\N	\N
tt0001863	7	nm0005658	cinematographer	\N	\N
tt0001863	8	nm0125164	actor	\N	["Carlos' Father"]
tt0001864	1	nm0124279	actor	\N	["Young Payne"]
tt0001864	2	nm0680368	actress	\N	["Ruth Martin"]
tt0001864	3	nm0048838	director	\N	\N
tt0001865	10	nm0478359	actress	\N	\N
tt0001865	1	nm0524306	actor	\N	["The Planter"]
tt0001865	2	nm0839374	actress	\N	["The Orphan"]
tt0001865	3	nm0921980	actor	\N	["The Planter's Yonger Partner"]
tt0001865	4	nm0115524	actress	\N	["The Housekeeper"]
tt0001865	5	nm0000428	director	\N	\N
tt0001865	6	nm0005658	cinematographer	\N	\N
tt0001865	7	nm0867118	actress	\N	["The Mother"]
tt0001865	8	nm0125164	actor	\N	["The Servant"]
tt0001865	9	nm0041858	actor	\N	\N
tt0001866	1	nm0007215	actor	\N	["Gerald Kinney"]
tt0001866	2	nm0949841	actress	\N	["Myrtle Edgar"]
tt0001866	3	nm0502752	actor	\N	["Undetermined Role"]
tt0001866	4	nm0713748	actress	\N	["Undetermined Role"]
tt0001866	5	nm0806961	director	\N	\N
tt0001866	6	nm0875869	director	\N	\N
tt0001866	7	nm0480674	producer	producer	\N
tt0001867	10	nm0250676	actress	\N	["One of the Children"]
tt0001867	1	nm0287792	actress	\N	["Little Billy"]
tt0001867	2	nm0524306	actor	\N	["Billy's Father"]
tt0001867	3	nm0568282	actress	\N	["Billy's Mother"]
tt0001867	4	nm0628557	actress	\N	["Billy's Sister"]
tt0001867	5	nm0000428	director	\N	\N
tt0001867	6	nm0005658	cinematographer	\N	\N
tt0001867	7	nm0041858	actor	\N	\N
tt0001867	8	nm0115524	actress	\N	["One of the Servants"]
tt0001867	9	nm0227021	actor	\N	["At Dock"]
tt0001868	1	nm0029253	director	\N	\N
tt0001869	1	nm0294276	actor	\N	["Samson"]
tt0001870	1	nm0635667	actress	\N	\N
tt0001871	1	nm0337033	actor	\N	["The Young Clerk"]
